Name,Gender,Meaning
Musydor,Female,(Greek) beautiful muse.
Musydora,Female,(Greek) beautiful muse.
Musydorah,Female,(Greek) beautiful muse.
Musydore,Female,(Greek) beautiful muse.
Musyka,Female,(Tongan) music.
Musykah,Female,(Tongan) music.
Muti,Male,(Arabic) obedient.
Muwaffaq,Male,(Arabic) successful.
Muyr,Male,(Scottish) moor; marshland.
Muyre,Male,(Scottish) moor; marshland.
Mwaka,Male,(Luganda) born on New Year’s Eve.
Mwamba,Male,(Nyakyusa) strong.
Mwanje,Male,(Luganda) leopard.
Mwita,Male,(Swahili) summoner.
My,Female,(Burmese) a short form of Mya.
Mya,Female,(Burmese) emerald.
Myah,Female,"(Burmese, Italian) a form of Mya."
Myc,Male,"(English) a short form of Michael, Mickey."
Myca,Both,(Hebrew) a form of Micah.
Mycael,Female,(Hebrew) a form of Michaela.
Mycaela,Female,(Hebrew) a form of Michaela.
Mycaelah,Female,(Hebrew) a form of Michaela.
Mycaele,Female,(Hebrew) a form of Michaela.
Mycah,Female,(Hebrew) a form of Micah.
Mycala,Female,(Hebrew) a form of Michaela.
Mycalah,Female,(Hebrew) a form of Michaela.
Mycale,Female,(Hebrew) a form of Michaela.
Mychael,Male,(American) a form of Michael.
Mychaela,Female,(American) a form of Michaela.
Mychajlo,Male,(Latvian) a form of Michael.
Mychal,Male,(American) a form of Michael.
Mychala,Female,(American) a form of Michaela.
Mychall,Both,(American) a form of Michaela.
Mychalo,Male,(American) a form of Michael.
Mycheal,Male,(American) a form of Michael.
Mychel,Female,(French) who is like God? See also Shelley.
Mychela,Female,(American) a form of Michaela.
Mychelah,Female,(American) a form of Michaela.
Mychele,Female,(French) who is like God? See also Shelley.
Mychelina,Female,(Italian) a form of Michaela.
Mycheline,Female,(Italian) a form of Michelina.
Mychell,Female,(French) who is like God? See also Shelley.
Mychella,Female,(French) who is like God? See also Shelley.
Mychelle,Female,(French) who is like God? See also Shelley.
Myck,Male,"(English) a short form of Michael, Mickey."
Myckael,Male,(English) forms of Michael.
Myckaele,Male,(English) forms of Michael.
Myckaell,Male,(English) forms of Michael.
Mycke,Male,(Irish) a familiar form of Michael.
Myckee,Male,(Irish) a familiar form of Michael.
Myckey,Male,(Irish) a familiar form of Michael.
Mycki,Male,(Irish) a familiar form of Michael.
Myckie,Male,(Irish) a familiar form of Michael.
Mycky,Male,(Irish) a familiar form of Michael.
Mydorea,Female,(Japanese) green.
Mydoree,Female,(Japanese) green.
Mydorey,Female,(Japanese) green.
Mydori,Female,(Japanese) green.
Mydorie,Female,(Japanese) green.
Mydory,Female,(Japanese) green.
Myeko,Female,(Japanese) prosperous.
Myels,Male,(Latin) soldier.
Myer,Male,(English) a form of Meir.
Myers,Male,(English) a form of Meir.
Myesha,Female,(American) a form of Moesha.
Myeshia,Female,(American) a form of Moesha.
Myeta,Female,(French) small; sweet.
Myetah,Female,(French) small; sweet.
Myett,Female,(French) small; sweet.
Myetta,Female,(French) small; sweet.
Myettah,Female,(French) small; sweet.
Myette,Female,(French) small; sweet.
Mygdana,Female,(Hebrew) present.
Mygdanah,Female,(Hebrew) present.
Mygeana,Female,(Omaha) new moon.
Mygeanah,Female,(Omaha) new moon.
Mygeena,Female,(Omaha) new moon.
Mygeenah,Female,(Omaha) new moon.
Mygina,Female,(Omaha) new moon.
Myginah,Female,(Omaha) new moon.
Mygnona,Female,"(French) dainty, petite; graceful."
Mygnonah,Female,"(French) dainty, petite; graceful."
Mygnone,Female,"(French) dainty, petite; graceful."
Mygnonetta,Female,(French) flower.
Mygnonette,Female,(French) flower.
Myguel,Male,"(Portuguese, Spanish) a form of Miguel."
Myguele,Male,"(Portuguese, Spanish) a form of Miguel."
Myguell,Male,"(Portuguese, Spanish) a form of Miguel."
Myguelle,Male,"(Portuguese, Spanish) a form of Miguel."
Mygyna,Female,(Omaha) new moon.
Mygynah,Female,(Omaha) new moon.
Myia,Female,"(Burmese, Italian) a form of Mya."
Myiesha,Female,(American) a form of Moesha.
Myisha,Female,(American) a form of Moesha.
Myk,Male,(Hebrew) a short form of Michael.
Myka,Female,"(Hebrew, Japanese, Russian, Native American) a form of Mika."
Mykael,Both,(American) a form of Michaela.
Mykaela,Female,(American) a form of Michaela.
Mykaelah,Female,(American) a form of Michaela.
Mykaele,Male,(Swedish) a form of Michael.
Mykaell,Male,(Swedish) a form of Michael.
Mykah,Both,"(Hebrew, Japanese, Russian, Native American) a form of Mika."
Mykaila,Female,(American) a form of Michaela.
Mykal,Male,(American) a form of Michael.
Mykala,Female,(American) a form of Michaela.
Mykaleen,Female,(American) a form of Michaela.
Mykall,Male,(American) a form of Michael.
Mykayla,Female,(American) a form of Michaela.
Myke,Male,(Hebrew) a short form of Michael.
Mykee,Male,(Irish) a familiar form of Michael.
Mykela,Both,(American) a form of Michael.
Mykelah,Both,(American) a form of Michael.
Mykell,Male,(American) a form of Michael.
Mykena,Female,(American) a form of Mackenzie.
Mykenah,Female,(American) a form of Mackenzie.
Mykenna,Female,(American) a form of Mackenzie.
Mykennah,Female,(American) a form of Mackenzie.
Mykenzie,Both,(Irish) Mackenzie
Mykey,Male,(Irish) a familiar form of Michael.
Mykhaltso,Male,(Latvian) a form of Michael.
Mykhas,Male,(Latvian) a form of Michael.
Myki,Male,(Irish) a familiar form of Michael.
Mykie,Male,(Irish) a familiar form of Michael.
Mykil,Male,(American) a form of Michael.
Mykill,Male,(American) a form of Michael.
Myksa,Male,(Hungarian) a form of Max.
Myky,Male,(Irish) a familiar form of Michael.
Mykyl,Male,(American) a form of Michael.
Mykyla,Female,(American) a form of Michaela.
Mykyle,Male,(American) a form of Michael.
Mykyll,Male,(American) a form of Michael.
Mykylle,Male,(American) a form of Michael.
Myla,Female,(English) merciful.
Mylada,Female,(Czech) my love.
Myladah,Female,(Czech) my love.
Myladi,Female,(Czech) my love.
Myladie,Female,(Czech) my love.
Mylady,Female,(Czech) my love.
Mylah,Female,(English) merciful.
Mylaine,Female,(Greek) dark.
Mylan,Male,(Italian) a form of Milan.
Mylana,Female,(Greek) dark.
Mylar,Male,(English) miller; grain grinder.
Mylard,Male,(Latin) caretaker of the mill.
Mylborough,Male,(English) middle borough.
Mylbrough,Male,(English) middle borough.
Mylda,Female,(English) gentle counselor.
Myldred,Female,(English) gentle counselor.
Myldreda,Female,(English) gentle counselor.
Mylea,Female,(German) industrious.
Myleah,Female,(German) industrious.
Mylee,Female,"(English) familiar forms of Amelia, Camille, Emily, Kamila, Melissa, Mildred, Millicent."
Myleen,Female,(Greek) dark.
Mylei,Female,"(English) familiar forms of Amelia, Camille, Emily, Kamila, Melissa, Mildred, Millicent."
Myleigh,Female,"(English) familiar forms of Amelia, Camille, Emily, Kamila, Melissa, Mildred, Millicent."
Mylen,Male,(Italian) a form of Milan.
Mylena,,
Mylenah,,
Mylenda,Female,(Greek) honey.
Mylene,Female,(Greek) dark.
Myler,Male,(English) miller; grain grinder.
Myles,Male,(Latin) soldier.
Myleta,Female,"(German) generous, merciful."
Myletah,Female,"(German) generous, merciful."
Mylez,Male,(Latin) soldier.
Mylford,Male,(English) mill by the ford.
Myli,Female,"(English) familiar forms of Amelia, Camille, Emily, Kamila, Melissa, Mildred, Millicent."
Mylia,Female,(German) a short form of Amelia.
Myliah,Female,(German) a short form of Amelia.
Mylie,Female,"(English) familiar forms of Amelia, Camille, Emily, Kamila, Melissa, Mildred, Millicent."
Mylilanee,Female,(Hawaiian) caress.
Mylilaney,Female,(Hawaiian) caress.
Mylilani,Female,(Hawaiian) caress.
Mylilania,Female,(Hawaiian) caress.
Mylilaniah,Female,(Hawaiian) caress.
Mylilanie,Female,(Hawaiian) caress.
Mylilany,Female,(Hawaiian) caress.
Mylinda,Female,(Greek) honey.
Mylisa,Female,(Greek) a form of Melissa.
Mylisah,Female,(Greek) a form of Melissa.
Mylisia,Female,(Greek) a form of Melissa.
Mylissa,Female,(Greek) a form of Melissa.
Mylissah,Female,(Greek) a form of Melissa.
Mylissia,Female,(Greek) a form of Melissa.
Mylita,Female,"(German) generous, merciful."
Mylitah,Female,"(German) generous, merciful."
Mylka,Female,(Czech) a form of Amelia.
Mylkah,Female,(Czech) a form of Amelia.
Mylla,Female,(English) merciful.
Myllah,Female,(English) merciful.
Myllar,Male,(English) miller; grain grinder.
Myllard,Male,(Latin) caretaker of the mill.
Myllee,Female,"(English) familiar forms of Amelia, Camille, Emily, Kamila, Melissa, Mildred, Millicent."
Myllei,Female,"(English) familiar forms of Amelia, Camille, Emily, Kamila, Melissa, Mildred, Millicent."
Mylleigh,Female,"(English) familiar forms of Amelia, Camille, Emily, Kamila, Melissa, Mildred, Millicent."
Myller,Male,(English) miller; grain grinder.
Mylles,Male,(Latin) soldier.
Mylley,Female,"(English) familiar forms of Amelia, Camille, Emily, Kamila, Melissa, Mildred, Millicent."
Myllford,Male,(English) mill by the ford.
Mylli,Female,"(English) familiar forms of Amelia, Camille, Emily, Kamila, Melissa, Mildred, Millicent."
Myllia,Female,(German) industrious.
Mylliah,Female,(German) industrious.
Myllicent,Female,(English) industrious.
Myllicenta,Female,(English) industrious.
Myllicente,Female,(English) industrious.
Myllie,Female,"(English) familiar forms of Amelia, Camille, Emily, Kamila, Melissa, Mildred, Millicent."
Mylls,Male,(English) mills.
Myllton,Male,(English) mill town.
Mylly,Female,"(English) familiar forms of Amelia, Camille, Emily, Kamila, Melissa, Mildred, Millicent."
Myllya,Female,(German) industrious.
Myllyah,Female,(German) industrious.
Myllycent,Female,(English) industrious.
Myllycenta,Female,(English) industrious.
Myllycente,Female,(English) industrious.
Myllysent,Female,(English) industrious.
Myllysenta,Female,(English) industrious.
Myllysente,Female,(English) industrious.
Mylo,Male,(German) a form of Miles.
Mylon,Male,(Italian) a form of Milan.
Mylor,Male,(English) miller; grain grinder.
Myls,Male,(English) mills.
Mylton,Male,(English) mill town.
Myly,Female,"(English) familiar forms of Amelia, Camille, Emily, Kamila, Melissa, Mildred, Millicent."
Mylya,Female,(German) a short form of Amelia.
Mylyah,Female,(German) a short form of Amelia.
Mylycent,Female,(English) industrious.
Mylycenta,Female,(English) industrious.
Mylycente,Female,(English) industrious.
Mylylanee,Female,(Hawaiian) caress.
Mylylaney,Female,(Hawaiian) caress.
Mylylani,Female,(Hawaiian) caress.
Mylylania,Female,(Hawaiian) caress.
Mylylanie,Female,(Hawaiian) caress.
Mylyn,Male,(Italian) a form of Milan.
Mylynda,Female,(Greek) honey.
Mylynn,Male,(Italian) a form of Milan.
Mylysa,Female,(Greek) a form of Melissa.
Mylysah,Female,(Greek) a form of Melissa.
Mylysent,Female,(English) industrious.
Mylysenta,Female,(English) industrious.
Mylysente,Female,(English) industrious.
Mylyssa,Female,(Greek) a form of Melissa.
Mylyssah,Female,(Greek) a form of Melissa.
Mylyta,Female,"(German) generous, merciful."
Mylytah,Female,"(German) generous, merciful."
Mylz,Male,(Latin) soldier.
Myma,Female,(Burmese) woman.
Mymah,Female,(Burmese) woman.
Mymea,Female,(French) a familiar form of Miriam.
Mymee,Female,(French) a familiar form of Miriam.
Mymey,Female,(French) a familiar form of Miriam.
Mymi,Female,(French) a familiar form of Miriam.
Mymie,Female,(French) a familiar form of Miriam.
Mymma,Female,(Burmese) woman.
Mymmah,Female,(Burmese) woman.
Mymmea,Female,(French) a familiar form of Miriam.
Mymmee,Female,(French) a familiar form of Miriam.
Mymmey,Female,(French) a familiar form of Miriam.
Mymmi,Female,(French) a familiar form of Miriam.
Mymmie,Female,(French) a familiar form of Miriam.
Mymmy,Female,(French) a familiar form of Miriam.
Mymy,Female,(French) a familiar form of Miriam.
Myn,Male,(Burmese) king.
Myna,Female,(German) love.
Mynah,Female,(German) love.
Mynala,Female,(Native American) fruit.
Mynalah,Female,(Native American) fruit.
Mynda,Female,(Hindi) knowledge.
Myndah,Female,(Hindi) knowledge.
Myndea,Female,(Greek) familiar forms of Melinda.
Myndee,Female,(Greek) familiar forms of Melinda.
Myndey,Female,(Greek) familiar forms of Melinda.
Myndi,Female,(Greek) familiar forms of Melinda.
Myndie,Female,(Greek) familiar forms of Melinda.
Myne,Female,(Japanese) peak; mountain range.
Mynee,Female,(Japanese) peak; mountain range.
Mynehaha,Female,(Native American) laughing water; waterfall.
Mynerva,Female,(Latin) wise.
Mynervah,Female,(Latin) wise.
Mynetta,Female,(French) faithful defender.
Mynette,Female,(French) faithful defender.
Mynh,Male,(Vietnamese) bright.
Myni,Female,"(American) a familiar form of Mina, Minerva, Minna, Wilhelmina."
Mynie,Female,"(American) a familiar form of Mina, Minerva, Minna, Wilhelmina."
Mynikin,Female,"(Dutch) dear, darling."
Mynikina,Female,"(Dutch) dear, darling."
Mynikinah,Female,"(Dutch) dear, darling."
Mynka,Both,(Polish) a short form of Wilhelmina.
Mynkah,Both,(Polish) a short form of Wilhelmina.
Mynkee,Female,(Australian) daylight.
Mynkey,Female,(Australian) daylight.
Mynki,Female,(Australian) daylight.
Mynkie,Female,(Australian) daylight.
Mynky,Female,(Australian) daylight.
Mynna,Female,(German) a short form of Wilhelmina.
Mynnah,Female,(German) a short form of Wilhelmina.
Mynnee,Female,"(American) a familiar form of Mina, Minerva, Minna, Wilhelmina."
Mynnehaha,Female,(Native American) laughing water; waterfall.
Mynnetta,Female,(French) faithful defender.
Mynnette,Female,(French) faithful defender.
Mynney,Female,"(American) a familiar form of Mina, Minerva, Minna, Wilhelmina."
Mynni,Female,"(American) a familiar form of Mina, Minerva, Minna, Wilhelmina."
Mynnie,Female,"(American) a familiar form of Mina, Minerva, Minna, Wilhelmina."
Mynnta,Female,"(Latin) mint, minty."
Mynntah,Female,"(Latin) mint, minty."
Mynny,Female,"(American) a familiar form of Mina, Minerva, Minna, Wilhelmina."
Mynor,Male,(Latin) a form of Minor.
Mynora,Female,(Hebrew) candleholder.
Mynorah,Female,(Hebrew) candleholder.
Mynoree,Female,(Australian) white blossom.
Mynowa,Female,(Native American) singer.
Mynowah,Female,(Native American) singer.
Mynta,Female,"(Latin) mint, minty."
Myntah,Female,"(Latin) mint, minty."
Myny,Female,"(American) a familiar form of Mina, Minerva, Minna, Wilhelmina."
Myo,Male,(Burmese) city.
Myra,Female,(Latin) fragrant ointment.
Myrabell,Female,(Latin) beautiful.
Myrabella,Female,(Latin) beautiful.
Myrabellah,Female,(Latin) beautiful.
Myrabelle,Female,(Latin) beautiful.
Myrah,Female,(Latin) fragrant ointment.
Myral,Female,(German) famous.
Myran,Male,(Greek) fragrant ointment.
Myranda,Female,(Latin) a form of Miranda.
Myrandah,Female,(Latin) a form of Miranda.
Myrandia,Female,(Latin) a form of Miranda.
Myrannda,Female,(Latin) a form of Miranda.
Myrel,Female,(German) famous.
Myrella,Female,(Hebrew) God spoke.
Myrelle,Female,(German) famous.
Myren,Both,(Latin) sea.
Myrena,Female,(Latin) sea.
Myrenah,Female,(Latin) sea.
Myrene,Both,(Latin) sea.
Myri,Female,(Gypsy) a short form of Miriam.
Myria,Female,(Latin) fragrant ointment.
Myriah,Female,"(Hebrew, Gypsy) a form of Miriah."
Myriam,Female,(American) a form of Miriam.
Myriame,Female,(American) a form of Miriam.
Myril,Female,(German) famous.
Myrila,Female,(German) famous.
Myrile,Female,(German) famous.
Myrilla,Female,(Hebrew) God spoke.
Myrille,Female,(Hebrew) God spoke.
Myrisa,Female,(American) a form of Marisa.
Myrisah,Female,(American) a form of Marisa.
Myrissa,Female,(American) a form of Marisa.
Myrissah,Female,(American) a form of Marisa.
Myrl,Both,"(Latin, French) blackbird."
Myrle,Both,"(Latin, French) blackbird."
Myrleen,Both,"(Latin, French) blackbird."
Myrlene,Both,"(Latin, French) blackbird."
Myrna,Female,(Irish) beloved.
Myrnah,Female,(Irish) beloved.
Myron,Male,(Greek) fragrant ointment.
Myrone,Male,(Greek) fragrant ointment.
Myroslav,Male,(Czech) peace; glory.
Myrra,Female,(Latin) fragrant ointment.
Myrrah,Female,(Latin) fragrant ointment.
Myrrha,Female,(Latin) fragrant ointment.
Myrrina,Female,(Australian) cloud.
Myrrinah,Female,(Australian) cloud.
Myrrine,Female,(Australian) cloud.
Myrryn,Female,(Australian) cloud.
Myrryna,Female,(Australian) cloud.
Myrrynah,Female,(Australian) cloud.
Myrryne,Female,(Australian) cloud.
Myrta,Female,(Greek) evergreen shrub.
Myrtia,Female,(Greek) evergreen shrub.
Myrtias,Female,(Greek) evergreen shrub.
Myrtice,Female,(Greek) evergreen shrub.
Myrtie,Female,(Greek) evergreen shrub.
Myrtilla,Female,(Greek) evergreen shrub.
Myrtis,Female,(Greek) evergreen shrub.
Myrtle,Female,(Greek) evergreen shrub.
Myrucj,Male,(English) ruler of the sea.
Myrvyn,Male,(Irish) a form of Marvin.
Myrvynn,Male,(Irish) a form of Marvin.
Myrwyn,Male,(Irish) a form of Marvin.
Myry,Female,(Gypsy) a short form of Miriam.
Myrya,Female,"(Hebrew, Gypsy) a form of Miriah."
Myryah,Female,"(Hebrew, Gypsy) a form of Miriah."
Myryam,Female,(American) a form of Miriam.
Myryame,Female,(American) a form of Miriam.
Myryl,Female,(German) famous.
Myryla,Female,(German) famous.
Myryle,Female,(German) famous.
Myryna,Female,(Australian) cloud.
Myrynah,Female,(Australian) cloud.
Myryne,Female,(Australian) cloud.
Mysea,Female,"(English) a familiar form of Melissa, Millicent."
Mysee,Female,"(English) a familiar form of Melissa, Millicent."
Mysey,Female,"(English) a familiar form of Melissa, Millicent."
Myshel,Female,(French) who is like God? See also Shelley.
Myshela,Female,(American) a form of Michaela.
Myshelah,Female,(American) a form of Michaela.
Myshele,Female,(French) who is like God? See also Shelley.
Myshell,Female,(French) who is like God? See also Shelley.
Myshella,Female,(French) who is like God? See also Shelley.
Myshellah,Female,(French) who is like God? See also Shelley.
Myshelle,Female,(French) who is like God? See also Shelley.
Mysi,Female,"(English) a familiar form of Melissa, Millicent."
Mysie,Female,(Scottish) familiar forms of Margaret.
Myssea,Female,"(English) a familiar form of Melissa, Millicent."
Myssee,Female,"(English) a familiar form of Melissa, Millicent."
Myssi,Female,"(English) a familiar form of Melissa, Millicent."
Myssie,Female,"(English) a familiar form of Melissa, Millicent."
Myssy,Female,"(English) a familiar form of Melissa, Millicent."
Mystar,Male,(English) mister.
Mystea,Female,(English) shrouded by mist.
Mystee,Female,(English) shrouded by mist.
Myster,Male,(English) mister.
Mystey,Female,(English) shrouded by mist.
Mysti,Female,(English) shrouded by mist.
Mystie,Female,(English) shrouded by mist.
Mystur,Male,(English) mister.
Mysty,Female,(English) shrouded by mist.
Mysy,Female,"(English) a familiar form of Melissa, Millicent."
Mytchel,Male,(English) a form of Mitchell.
Mytchell,Male,(English) a form of Michael.
Mytzee,Female,"(German) forms of Mary, Miriam."
Mytzey,Female,"(German) forms of Mary, Miriam."
Mytzi,Female,"(German) forms of Mary, Miriam."
Mytzie,Female,"(German) forms of Mary, Miriam."
Mytzy,Female,"(German) forms of Mary, Miriam."
Myuna,Female,(Australian) clear water.
Myunah,Female,(Australian) clear water.
Myune,Female,(Australian) clear water.
Myur,Male,(English) a form of Meir.
Mywa,Female,(Japanese) wise eyes.
Mywah,Female,(Japanese) wise eyes.
Mywako,Female,(Japanese) wise eyes.
Myyoko,Female,(Japanese) beautiful generation’s child.
